periodo,periodo_inicio,periodo_fin,pagePath,pageTitle,screenPageViews,totalUsers,sessions,engagementRate,averageSessionDuration
anterior,2026-07-16,2026-08-01,/criptomonedas/conoce-las-ultimas-tendencias-en-criptomonedas-en-republica-dominicana/,Conoce las últimas tendencias en criptomonedas en República Dominicana - Revista Mercado,6,2,5,1.000000,0.00
actual,2026-08-02,2026-08-18,/ediciones-regionales/mercado-region-norte/mejores-empresas-para-trabajar-region-norte-2026-soft-skills-wanted/,Mejores Empresas Para Trabajar Región Norte 2026. Soft skills wanted! - Revista Mercado,6,4,4,1.000000,21.06
anterior,2026-07-16,2026-08-01,/ediciones-regionales/mercado-region-norte/mejores-empresas-para-trabajar-region-norte-2026-soft-skills-wanted/,Mejores Empresas Para Trabajar Región Norte 2026. Soft skills wanted! - Revista Mercado,6,3,3,1.000000,148.41
actual,2026-08-02,2026-08-18,/emprender/estrategias-infalibles-que-todo-emprendedor-debe-poner-a-prueba/,Estrategias infalibles que todo emprendedor debe poner a prueba - Revista Mercado,6,3,5,1.000000,12.01
anterior,2026-07-16,2026-08-01,/empresas/10-terminos-clave-que-todo-emprendedor-debe-conocer/,10 términos clave que todo emprendedor debe conocer,6,3,3,1.000000,4.70
actual,2026-08-02,2026-08-18,/empresas/6-alimentos-que-combaten-la-inflamacion-cronica-el-mal-silencioso-del-siglo-xxi/,6 Alimentos que combaten la inflamación crónica,6,3,3,1.000000,552.64
actual,2026-08-02,2026-08-18,/empresas/afp-reservas-instalaciones-santiago/,Las nuevas instalaciones que AFP Reservas inauguró en Santiago,6,2,3,1.000000,5.98
anterior,2026-07-16,2026-08-01,/empresas/airbnb-ya-supera-en-habitaciones-a-todos-los-hoteles-de-rd-y-el-gobierno-quiere-cobrarle-impuestos/,Airbnb ya supera en habitaciones a todos los hoteles de RD y el gobierno quiere cobrarle impuestos - Revista Mercado,6,4,4,0.750000,127.71
anterior,2026-07-16,2026-08-01,/empresas/al-ritmo-del-merengue-despiden-a-el-caballo-mayor-johnny-ventura/,"Al ritmo del merengue despiden a 'El Caballo Mayor', Johnny Ventura - Revista Mercado",6,3,3,1.000000,0.00
actual,2026-08-02,2026-08-18,/empresas/alto-marina-by-noah-presentan-nuevos-salones-de-eventos-en-la-marina-de-cap-cana/,Alto Marina By Noah presentan nuevos salones de eventos en la Marina de Cap Cana - Revista Mercado,6,1,3,1.000000,655.69
actual,2026-08-02,2026-08-18,/empresas/antono-espaillat-medios-rd/,"Antonio Espaillat, el game changer de los medios dominicanos",6,3,4,1.000000,6.87
actual,2026-08-02,2026-08-18,/empresas/apple-en-su-50-o-aniversario-la-ingenieria-silenciosa-de-una-empresa-que-aprendio-a-convertir-el-tiempo-en-rentabilidad/,Modelo de crecimiento de Apple y su éxito - Revista Mercado,6,1,2,1.000000,1027.36
anterior,2026-07-16,2026-08-01,/empresas/apple-en-su-50-o-aniversario-la-ingenieria-silenciosa-de-una-empresa-que-aprendio-a-convertir-el-tiempo-en-rentabilidad/,Modelo de crecimiento de Apple y su éxito - Revista Mercado,6,2,3,1.000000,46.39
actual,2026-08-02,2026-08-18,/empresas/banreservas-inaugura-en-madrid-espana-su-primera-oficina-fuera-de-rd/,"Banreservas inaugura en Madrid, España, su primera oficina fuera de RD",6,3,6,1.000000,7.52
actual,2026-08-02,2026-08-18,/empresas/bhd-educacion-financiera-eje-sostenibilidad/,Educación financiera BHD: pilar de la sostenibilidad,6,2,3,0.666667,205.91
actual,2026-08-02,2026-08-18,/empresas/brand-business/el-fin-de-la-era-woke-grandes-empresas-cambian-de-rumbo/,El fin de la era woke: Grandes empresas vuelven a la normalidad - Revista Mercado,6,2,3,1.000000,221.78
anterior,2026-07-16,2026-08-01,/empresas/brand-business/el-fin-de-la-era-woke-grandes-empresas-cambian-de-rumbo/,El fin de la era woke: Grandes empresas vuelven a la normalidad - Revista Mercado,6,3,5,0.800000,5.87
actual,2026-08-02,2026-08-18,/empresas/brand-business/natura-vende-operaciones-de-avon-en-centroamerica-y-republica-dominicana/,Natura vende operaciones de Avon en Centroamérica y República Dominicana - Revista Mercado,6,3,4,1.000000,36.19
anterior,2026-07-16,2026-08-01,/empresas/brand-business/ranking-los-bancos-con-mayor-valor-de-marca-en-2025/,Ranking: Los bancos con mayor valor de marca en 2025 - Revista Mercado,6,3,3,1.000000,90.66
anterior,2026-07-16,2026-08-01,/empresas/brand-content/5-impactos-claves-de-fundacion-brugal-en-rd/,5 impactos claves de Fundación Brugal en RD - Revista Mercado,6,3,4,0.750000,160.29
anterior,2026-07-16,2026-08-01,/empresas/brand-content/antilles-power-el-poder-de-la-energia-en-el-caribe/,Antilles Power: El poder de la energía en el Caribe - Revista Mercado,6,3,4,1.000000,29.76
actual,2026-08-02,2026-08-18,/empresas/brand-content/autobuses-metro-caracterizados-por-la-comodidad-y-puntualidad/,"Autobuses Metro, caracterizados por la comodidad y puntualidad",6,3,4,1.000000,79.24
anterior,2026-07-16,2026-08-01,/empresas/brand-content/cap-cana-dominican-republics-best-destination/,CAP CANA: Dominican Republic’s Best Destination - Revista Mercado,6,3,5,1.000000,58.81
actual,2026-08-02,2026-08-18,/empresas/brand-content/construger-creando-un-futuro-sostenible-en-republica-dominicana/,"CONSTRUGER, creando un futuro sostenible en República Dominicana",6,1,2,1.000000,1320.64
actual,2026-08-02,2026-08-18,/empresas/brand-content/el-impacto-del-mived-viviendas-hospitales-y-educacion-para-mas-de-60-mil-familias/,"MIVED: viviendas, hospitales y educación para más de 60 mil familias",6,3,3,1.000000,12.52
anterior,2026-07-16,2026-08-01,/empresas/brand-content/el-impacto-del-mived-viviendas-hospitales-y-educacion-para-mas-de-60-mil-familias/,"MIVED: viviendas, hospitales y educación para más de 60 mil familias",6,3,4,0.750000,61.71
actual,2026-08-02,2026-08-18,/empresas/brand-content/grupo-burgos-medio-siglo-de-aportes-al-pais/,"Grupo Burgos, medio siglo de aportes al país - Revista Mercado",6,3,4,1.000000,96.91
anterior,2026-07-16,2026-08-01,/empresas/brand-content/grupo-pena-defillo-dos-estrellas-mas-que-brillaran-como-una/,Grupo Peña Defilló: dos estrellas más que brillarán como una - Revista Mercado,6,3,4,1.000000,36.27
anterior,2026-07-16,2026-08-01,/empresas/brand-content/impulsando-el-futuro-logistico-del-caribe/,Impulsando el futuro logístico del Caribe | DP WORLD - Revista Mercado,6,3,4,1.000000,186.80
anterior,2026-07-16,2026-08-01,/empresas/brand-content/iqos-originals-one-una-renovada-alternativa-al-cigarrillo/,"IQOS Originals One, una renovada alternativa al cigarrillo",6,1,3,1.000000,0.69
actual,2026-08-02,2026-08-18,/empresas/brand-content/la-agenda-de-un-ministro-comprometido/,FITUR 2021: la agenda de un ministro comprometido - Revista Mercado,6,3,4,1.000000,1.39
anterior,2026-07-16,2026-08-01,/empresas/brand-content/lig-seafoods-and-wine-en-la-cumbre-de-los-paladares-mas-exquisitos/,"Lig Seafoods and Wine, en la cumbre de los paladares más exquisitos - Revista Mercado",6,3,3,1.000000,15.74
anterior,2026-07-16,2026-08-01,/empresas/brand-content/mept-2021-excel-un-equipo-que-logra-resultados-excelentes/,"MEPT 2021: EXCEL, un equipo que logra resultados excelentes - Revista Mercado",6,3,3,1.000000,14.45
anterior,2026-07-16,2026-08-01,/empresas/brand-content/nuevo-centro-de-vacunacion-de-amadita-innovacion-y-prevencion/,Nuevo Centro de Vacunación de Amadita: Innovación y prevención - Revista Mercado,6,3,3,1.000000,69.44
actual,2026-08-02,2026-08-18,/empresas/brand-content/pollo-cibao-calidad-avicola-con-vision/,Pollo Cibao: Calidad avícola con visión - Revista Mercado,6,3,4,1.000000,763.61
anterior,2026-07-16,2026-08-01,/empresas/brand-content/rd-eleva-su-aviacion-con-tecnologia-alianzas-y-estandares-globales-idac/,"RD eleva su aviación con tecnología, alianzas y estándares globales - Revista Mercado",6,3,5,1.000000,27.17
anterior,2026-07-16,2026-08-01,/empresas/brand-content/reid-compania-s-a-75-anos-de-servicio-e-innovacion/,Reid & Compañía S.A. 75 años de servicio e innovación - Revista Mercado,6,4,5,0.600000,80.37
actual,2026-08-02,2026-08-18,/empresas/brand-content/soluciones-globales-con-innovacion-priority-global/,Soluciones globales con innovación | Priority Global - Revista Mercado,6,3,4,1.000000,19.73
anterior,2026-07-16,2026-08-01,/empresas/brand-content/starbucks-ya-esta-en-el-pais-jose-luis-gomez-burns-gerente-general-en-rd-habla-a-revista-mercado/,"¨Experiencia Starbucks¨, única para cada cliente - Revista Mercado",6,3,3,1.000000,55.04
anterior,2026-07-16,2026-08-01,/empresas/carlos-jose-cueto-primer-dominicano-en-ser-ceo-de-claro-dominicana/,"Carlos José Cueto, primer dominicano en ser CEO de Claro Dominicana",6,3,4,1.000000,25.74
anterior,2026-07-16,2026-08-01,/empresas/chef-solidario-alvaro-reyes-en-la-cocina-para-crear-e-innovar/,"Chef Solidario: Álvaro Reyes, en la cocina para crear e innovar - Revista Mercado",6,3,5,1.000000,17.93
actual,2026-08-02,2026-08-18,/empresas/chef-solidario-erik-malmsten-distinguido-por-pensar-creativamente/,"Chef Solidario: Erik Malmsten, distinguido por pensar creativamente",6,3,4,1.000000,6.75
anterior,2026-07-16,2026-08-01,/empresas/cinco-companias-dominicanas-mas-admiradas/,Cinco compañías dominicanas estrellas en el firmamento empresarial,6,3,5,1.000000,18.95
actual,2026-08-02,2026-08-18,/empresas/cinco-marcas-de-lujo-en-las-que-vale-la-pena-invertir-en-2026-segun-jpmorgan/,"Cinco marcas de lujo en las que vale la pena invertir en 2026, según JPMorgan - Revista Mercado",6,3,4,1.000000,225.53
actual,2026-08-02,2026-08-18,/empresas/city-works-y-las-empresas-del-futuro/,City Works: cómo la innovación define a las empresas del futuro,6,3,3,1.000000,89.26
actual,2026-08-02,2026-08-18,/empresas/coca-cola-encuentra-crecimiento-en-consumidores-con-menos-dinero-esta-es-la-clave/,Coca: Crecimiento Orgánico y Resultados Positivos - Revista Mercado,6,3,4,1.000000,113.88
anterior,2026-07-16,2026-08-01,/empresas/como-encontrar-un-empleo-acorde-a-su-personalidad/,Cómo encontrar un empleo acorde a su personalidad - Revista Mercado,6,3,3,1.000000,0.00
anterior,2026-07-16,2026-08-01,/empresas/como-se-enriquecen-los-millonarios-en-2026-las-estrategias-y-activos-clave-en-latinoamerica/,Cómo se enriquecen los millonarios en 2026: las estrategias y activos clave en Latinoamérica - Revista Mercado,6,3,6,1.000000,4.74
actual,2026-08-02,2026-08-18,/empresas/conciertos-rd-tierra-fertil-grandes-artistas/,"RD, tierra fértil para los conciertos en masa y grandes artistas",6,1,3,0.666667,137.64
anterior,2026-07-16,2026-08-01,/empresas/cuando-la-cercania-transforma-la-salud-la-apuesta-de-farma-extra/,Cuando la cercanía transforma la salud: la apuesta de Farma Extra - Revista Mercado,6,3,4,1.000000,100.24
anterior,2026-07-16,2026-08-01,/empresas/cuanto-exporta-republica-dominicana-en-tabaco-y-por-que-es-el-tercer-producto-mas-vendido-al-mundo/,¿Cuánto exporta República Dominicana en tabaco y por qué es el tercer producto más vendido al mundo? - Revista Mercado,6,3,5,1.000000,74.44
actual,2026-08-02,2026-08-18,/empresas/cuanto-ganan-los-ceo-de-los-bancos-mas-poderosos-de-wall-street/,Cuánto ganan los CEO de los bancos más poderosos de Wall Street - Revista Mercado,6,1,1,1.000000,35.61
anterior,2026-07-16,2026-08-01,/empresas/cuanto-ganan-los-ceo-de-los-bancos-mas-poderosos-de-wall-street/,Cuánto ganan los CEO de los bancos más poderosos de Wall Street - Revista Mercado,6,3,4,1.000000,80.12
actual,2026-08-02,2026-08-18,/empresas/cuanto-le-pagaron-a-bad-bunny-por-el-super-bowl-2026-esto-fue-lo-que-gano/,¿Cuánto le pagaron a Bad Bunny por el Super Bowl 2026? Esto fue lo que ganó - Revista Mercado,6,2,2,1.000000,63.29
anterior,2026-07-16,2026-08-01,/empresas/cuanto-pago-sony-por-el-catalogo-de-shakira-y-lady-gaga-las-claves-de-un-acuerdo-historico/,Shakira: Éxitos y adquisiciones multimillonarias - Revista Mercado,6,3,3,1.000000,0.00
actual,2026-08-02,2026-08-18,/empresas/cuatro-empresas-dominicanas-que-han-echado-raices-en-new-york/,Cuatro empresas dominicanas que han echado raíces en New York,6,2,3,1.000000,302.30
actual,2026-08-02,2026-08-18,/empresas/deepseek-afirma-que-los-chips-de-nvidia-son-la-mayor-ventaja-de-ee-uu-en-la-carrera-por-la-ia/,"DeepSeek: los chips de Nvidia, no el talento, frenan a China en IA - Revista Mercado",6,3,3,1.000000,36.56
actual,2026-08-02,2026-08-18,/empresas/disney-apuesta-us-1000-millones-a-la-ia-de-openai/,"Disney apuesta US$ 1,000 millones a la IA de OpenAI - Revista Mercado",6,3,4,1.000000,6.09
actual,2026-08-02,2026-08-18,/empresas/ee-uu-las-10-empresas-que-se-declararon-en-quiebra-en-2024/,EE.UU: Las 11 empresas que se declararon en quiebra en 2024 - Revista Mercado,6,3,4,1.000000,74.27
actual,2026-08-02,2026-08-18,/empresas/el-club-de-los-mil-millones-el-mundo-alcanza-la-cifra-record-de-3302-multimillonarios/,"El club de los mil millones: El mundo alcanza la cifra récord de 3,302 multimillonarios - Revista Mercado",6,2,3,1.000000,43.85
actual,2026-08-02,2026-08-18,/empresas/el-dilema-de-alibaba-y-tencent-inversion-masiva-en-ia-frente-a-un-consumo-debil-en-china/,Alibaba enfrenta desafíos en el mercado tecnológico - Revista Mercado,6,3,3,1.000000,44.33
anterior,2026-07-16,2026-08-01,/empresas/el-error-que-todos-los-ceo-cometen-con-la-ia-y-que-esta-frenando-sus-empresas/,Inteligencia artificial y su impacto en los negocios - Revista Mercado,6,3,4,1.000000,113.88
actual,2026-08-02,2026-08-18,/empresas/el-hombre-detras-de-nutella-que-construyo-un-imperio-sin-dar-entrevistas/,El hombre detrás de Nutella que construyó un imperio sin dar entrevistas - Revista Mercado,6,3,5,1.000000,11.91
actual,2026-08-02,2026-08-18,/empresas/el-poder-de-fabricar-lo-que-nadie-mas-puede/,El poder de fabricar lo que nadie más puede - Revista Mercado,6,3,4,1.000000,16.83
actual,2026-08-02,2026-08-18,/empresas/el-poder-del-orden-como-mejorar-tu-vida-con-espacios-armoniosos/,El poder del orden: Cómo mejorar tu vida con tus espacios,6,2,5,1.000000,178.24
anterior,2026-07-16,2026-08-01,/empresas/el-top-10-de-las-mejores-universidades-del-mundo/,El top 10 de las mejores universidades del mundo - Revista Mercado,6,3,4,1.000000,1.28
anterior,2026-07-16,2026-08-01,/empresas/empleados-de-inditex-exigen-un-reparto-justo-de-beneficios/,Empleados de Inditex exigen un reparto justo de beneficios  - Revista Mercado,6,2,5,1.000000,510.03
actual,2026-08-02,2026-08-18,/empresas/empresas-micro-pequenas-medianas-y-grandes-que-tantas-hay-en-el-mercadooo/,"Empresas micro, pequeñas, medianas y grandes ¿qué tantas hay?",6,3,3,1.000000,4.37
actual,2026-08-02,2026-08-18,/empresas/empresas-que-fueron-rechazadas-al-inicio-y-hoy-dominan-el-mercado/,Empresas que fueron rechazadas al inicio y hoy dominan el mercado - Revista Mercado,6,3,4,1.000000,48.97
anterior,2026-07-16,2026-08-01,/empresas/empresas-que-fueron-rechazadas-al-inicio-y-hoy-dominan-el-mercado/,Empresas que fueron rechazadas al inicio y hoy dominan el mercado - Revista Mercado,6,2,3,1.000000,27.42
actual,2026-08-02,2026-08-18,/empresas/espalsa-liderazgo-con-vision-sostenible/,Espalsa: liderazgo con visión sostenible,6,3,3,1.000000,108.16
actual,2026-08-02,2026-08-18,/empresas/estas-profesiones-podrian-desaparecer-por-la-inteligencia-artificial-antes-de-2030/,Estas profesiones podrían desaparecer por la inteligencia artificial antes de 2030 - Revista Mercado,6,3,3,1.000000,518.89
actual,2026-08-02,2026-08-18,/empresas/estas-son-las-habilidades-profesionales-con-mayor-demanda-en-2026-segun-upwork/,"Estas son las habilidades profesionales con mayor demanda en 2026, según Upwork - Revista Mercado",6,3,4,1.000000,28.70
anterior,2026-07-16,2026-08-01,/empresas/estructuras-metalicas-lujo-eficiencia/,Eficiencia del 40 % y legado de lujo: ¿Las marcas líderes apuestan por estructuras metálicas? - Revista Mercado,6,3,4,1.000000,15.45
actual,2026-08-02,2026-08-18,/empresas/estudioel-impacto-de-la-ia-en-el-mercado-laboral-latinoamericano/,(Estudio)El Impacto de la IA en el mercado laboral latinoamericano - Revista Mercado,6,2,2,1.000000,1400.30
actual,2026-08-02,2026-08-18,/empresas/executive-news/asociacion-de-puestos-de-bolsa-apb-elige-a-su-nueva-junta-directiva/,La Asociación de Puestos de Bolsa (APB) elige a su nueva junta directiva,6,3,3,1.000000,8.52
actual,2026-08-02,2026-08-18,/empresas/executive-news/carlos-rijo-morinas-presidira-el-nuevo-consejo-directivo-del-club-de-gestion-de-riesgos-de-rd-2026-2030/,Carlos Rijo Morinás presidirá el nuevo Consejo Directivo del Club de Gestión de Riesgos de RD 2026-2030 - Revista Mercado,6,2,3,1.000000,23.35
actual,2026-08-02,2026-08-18,/empresas/executive-news/edgar-del-toro-toral-la-nueva-cara-del-liderazgo-en-banco-multiple-caribe/,Edgar Del Toro Toral: La nueva cara del liderazgo en Banco Múltiple Caribe - Revista Mercado,6,2,3,1.000000,51.93
actual,2026-08-02,2026-08-18,/empresas/executive-news/eduardo-najri-al-frente-del-escogido-un-liderazgo-con-enfoque-empresarial/,Eduardo Najri al frente del Escogido: Un liderazgo con enfoque empresarial - Revista Mercado,6,3,5,1.000000,721.91
actual,2026-08-02,2026-08-18,/empresas/executive-news/juan-manuel-urena-es-el-buevo-presidente-del-consejo-de-administracion-de-banco-ademi/,Juan Manuel Ureña es el nuevo presidente del Consejo de Administración de Banco Ademi - Revista Mercado,6,3,3,1.000000,44.98
actual,2026-08-02,2026-08-18,/empresas/executive-news/priamo-ramirez-ubiera-es-el-nuevo-ceo-del-consejo-do-sostenible/,Príamo Ramírez Ubiera es el nuevo CEO del Consejo DO Sostenible - Revista Mercado,6,3,4,1.000000,201.46
anterior,2026-07-16,2026-08-01,/empresas/executive-news/priamo-ramirez-ubiera-es-el-nuevo-ceo-del-consejo-do-sostenible/,Príamo Ramírez Ubiera es el nuevo CEO del Consejo DO Sostenible - Revista Mercado,6,3,3,1.000000,158.21
anterior,2026-07-16,2026-08-01,/empresas/executive-news/richard-clark-asume-la-direccion-de-air-europa/,Richard Clark asume la dirección de Air Europa - Revista Mercado,6,3,3,1.000000,28.47
actual,2026-08-02,2026-08-18,/empresas/executive-news/scotiabank-nombra-a-jabar-singh-lider-para-rd-y-el-caribe/,Scotiabank nombra a Jabar Singh líder para RD y el Caribe - Revista Mercado,6,2,3,1.000000,55.66
anterior,2026-07-16,2026-08-01,/empresas/expediente-uber-ingresos-perdidas/,"Uber, 82 % más de ingresos y pérdidas multiplicadas por 18",6,1,2,1.000000,197.57
anterior,2026-07-16,2026-08-01,/empresas/farmoquimica-nacional-farquina/,Farmoquímica Nacional: Impulsando su sello de calidad,6,2,2,1.000000,1168.51
actual,2026-08-02,2026-08-18,/empresas/fiduciaria-la-nacional-futuro-inmobiliario/,Fiduciaria La Nacional en el futuro inmobiliario de RD,6,2,4,1.000000,28.54
